bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,tags
33668,4th-of-July-(Women's-Murder-Club--#4),James-Patterson/Maxine-Paetro,4.07,0446613363,9780446613361,eng,448,62523,1674,6/1/2006,Vision,33668 4th-of-july-(women's-murder-club--#4) james-patterson/maxine-paetro 4.07 0446613363 9780446613361 eng 448 62523 1674 6/1/2006 vision
33671,Virgin,James-Patterson,3.86,0070488207,9780070488205,eng,210,307,28,1/1/1980,McGraw-Hill-Companies,33671 virgin james-patterson 3.86 0070488207 9780070488205 eng 210 307 28 1/1/1980 mcgraw-hill-companies
33672,Thriller:-Stories-To-Keep-You-Up-All-Night,James-Patterson/Ted-Bell/Raelynn-Hillhouse/Gregg-Hurwitz/Alex-Kava/J.A.-Konrath/John-Lescroart/David-Liss/Eric-Van-Lustbader/Dennis-Lynds/Gayle-Lynds/Steve-Berry/Chris-Mooney/David-Morrell/Katherine-Neville/Michael-Palmer/Douglas-Preston/Christopher-Reich/James-Rollins/M.J.-Rose/James-Siegel/Grant-Blackwood/Brad-Thor/M.-Diane-Vogt/F.-Paul-Wilson/Lee-Child/Lincoln-Child/David-Dun/Heather-Graham/James-Grippando/Denise-Hamilton/David-Liparulo/Christopher--Rice,3.5,0778322998,9780778322993,eng,568,2427,208,5/30/2006,Mira-Books,33672 thriller:-stories-to-keep-you-up-all-night james-patterson/ted-bell/raelynn-hillhouse/gregg-hurwitz/alex-kava/j.a.-konrath/john-lescroart/david-liss/eric-van-lustbader/dennis-lynds/gayle-lynds/steve-berry/chris-mooney/david-morrell/katherine-neville/michael-palmer/douglas-preston/christopher-reich/james-rollins/m.j.-rose/james-siegel/grant-blackwood/brad-thor/m.-diane-vogt/f.-paul-wilson/lee-child/lincoln-child/david-dun/heather-graham/james-grippando/denise-hamilton/david-liparulo/christopher--rice 3.5 0778322998 9780778322993 eng 568 2427 208 5/30/2006 mira-books
33676,Saving-the-World-and-Other-Extreme-Sports-(Maximum-Ride--#3),James-Patterson,4.15,0316155608,9780316155601,eng,405,80643,2270,5/29/2007,Little--Brown-and-Company,33676 saving-the-world-and-other-extreme-sports-(maximum-ride--#3) james-patterson 4.15 0316155608 9780316155601 eng 405 80643 2270 5/29/2007 little--brown-and-company
33681,1st-To-Die-(The-Women's-Murder-Club--#1),James-Patterson,4.08,0613608704,9780613608701,eng,471,24,4,2/1/2002,Turtleback-Books,33681 1st-to-die-(the-women's-murder-club--#1) james-patterson 4.08 0613608704 9780613608701 eng 471 24 4 2/1/2002 turtleback-books
33682,How-to-Write-a-Damn-Good-Mystery:-A-Practical-Step-by-Step-Guide-from-Inspiration-to-Finished-Manuscript,James-N.-Frey,3.95,0312304463,9780312304461,eng,288,323,63,2/12/2004,St.-Martin's-Press,33682 how-to-write-a-damn-good-mystery:-a-practical-step-by-step-guide-from-inspiration-to-finished-manuscript james-n.-frey 3.95 0312304463 9780312304461 eng 288 323 63 2/12/2004 st.-martin's-press
33686,Mediterranean-Winter:-The-Pleasures-of-History-and-Landscape-in-Tunisia--Sicily--Dalmatia-and-the-Peloponnese,Robert-D.-Kaplan,3.92,0375714332,9780375714337,eng,272,204,26,3/8/2005,Vintage/Random-House-(NY),33686 mediterranean-winter:-the-pleasures-of-history-and-landscape-in-tunisia--sicily--dalmatia-and-the-peloponnese robert-d.-kaplan 3.92 0375714332 9780375714337 eng 272 204 26 3/8/2005 vintage/random-house-(ny)
33690,Balkan-Ghosts:-A-Journey-Through-History,Robert-D.-Kaplan,3.94,0312424930,9780312424930,eng,352,3080,287,5/1/2005,Picador,33690 balkan-ghosts:-a-journey-through-history robert-d.-kaplan 3.94 0312424930 9780312424930 eng 352 3080 287 5/1/2005 picador
33692,Mediterranean-Winter:-The-Pleasures-of-History-&-Landscape-in-Tunisia--Sicily--Dalmatia-&-Greece,Robert-D.-Kaplan,3.92,037550804X,9780375508042,en-US,272,32,9,2/3/2004,Random-House,33692 mediterranean-winter:-the-pleasures-of-history-&-landscape-in-tunisia--sicily--dalmatia-&-greece robert-d.-kaplan 3.92 037550804x 9780375508042 en-us 272 32 9 2/3/2004 random-house
33699,El-librero-de-Kabul,Åsne-Seierstad,3.76,9706519246,9789706519245,spa,285,112,18,11/1/2004,Grupo-Océano,33699 el-librero-de-kabul åsne-seierstad 3.76 9706519246 9789706519245 spa 285 112 18 11/1/2004 grupo-océano
33704,Der-Buchhändler-aus-Kabul:-Eine-Familiengeschichte,Åsne-Seierstad,3.76,3546003306,9783546003308,ger,301,1,0,2/1/2003,Claassen-Verlag,33704 der-buchhändler-aus-kabul:-eine-familiengeschichte åsne-seierstad 3.76 3546003306 9783546003308 ger 301 1 0 2/1/2003 claassen-verlag
33705,Does-God-Know-How-to-Tie-Shoes?,Nancy-White-Carlstrom/Lori-McElrath-Eslick,4.2,0802850898,9780802850898,eng,32,0,0,1/31/1997,William-B.-Eerdmans-Publishing-Company,33705 does-god-know-how-to-tie-shoes? nancy-white-carlstrom/lori-mcelrath-eslick 4.2 0802850898 9780802850898 eng 32 0 0 1/31/1997 william-b.-eerdmans-publishing-company
33718,The-Ties-That-Bind:-Life's-Most-Essential-Knots-and-Ties,Susan-Oliver/Harry---Bates,3.67,1584793821,9781584793823,eng,80,3,1,10/26/2004,Harry-N.-Abrams,33718 the-ties-that-bind:-life's-most-essential-knots-and-ties susan-oliver/harry---bates 3.67 1584793821 9781584793823 eng 80 3 1 10/26/2004 harry-n.-abrams
33722,The-Undomestic-Goddess,Sophie-Kinsella,3.83,0385338694,9780385338691,eng,404,235032,6613,4/25/2006,Dial-Press-Trade-Paperback,33722 the-undomestic-goddess sophie-kinsella 3.83 0385338694 9780385338691 eng 404 235032 6613 4/25/2006 dial-press-trade-paperback
33723,Girls'-Night-In,Lauren-Henderson/Chris-Manby/Sarah-Mlynowski/Jill-A.-Davis/Stella-Duffy/Lisa-Jewell/Marian-Keyes/Sophie-Kinsella/Adèle-Lang/Carole-Matthews/Anna-Maxted/Megan-McCafferty/Alisa-Valdes/Isabel-Wolff/Meg-Cabot/Jessica-Adams/Louise-Bagshawe/Emily-Barr/Jenny-Colgan/Lynda-Curnyn/Jennifer-Weiner,3.63,0373250746,9780373250745,eng,325,12765,185,8/25/2004,Red-Dress-Ink,33723 girls'-night-in lauren-henderson/chris-manby/sarah-mlynowski/jill-a.-davis/stella-duffy/lisa-jewell/marian-keyes/sophie-kinsella/adèle-lang/carole-matthews/anna-maxted/megan-mccafferty/alisa-valdes/isabel-wolff/meg-cabot/jessica-adams/louise-bagshawe/emily-barr/jenny-colgan/lynda-curnyn/jennifer-weiner 3.63 0373250746 9780373250745 eng 325 12765 185 8/25/2004 red-dress-ink
33724,Can-You-Keep-a-Secret?,Sophie-Kinsella,3.84,0440241901,9780440241904,eng,374,333613,9326,12/27/2005,Dell-Publishing-Company,33724 can-you-keep-a-secret? sophie-kinsella 3.84 0440241901 9780440241904 eng 374 333613 9326 12/27/2005 dell-publishing-company
33726,Crazy-For-You,Jennifer-Crusie,3.78,0312932812,9780312932817,eng,336,15184,445,7/11/2004,St.-Martin's-Paperbacks,33726 crazy-for-you jennifer-crusie 3.78 0312932812 9780312932817 eng 336 15184 445 7/11/2004 st.-martin's-paperbacks
33727,Welcome-to-Temptation-(Dempseys--#1),Jennifer-Crusie,3.94,0312932804,9780312932800,eng,416,28903,918,7/11/2004,St.-Martin's-Paperbacks,33727 welcome-to-temptation-(dempseys--#1) jennifer-crusie 3.94 0312932804 9780312932800 eng 416 28903 918 7/11/2004 st.-martin's-paperbacks
33729,Faking-It-(Dempseys--#2),Jennifer-Crusie,3.92,0312932782,9780312932787,eng,448,16644,665,7/11/2004,St.-Martin's-Paperbacks,33729 faking-it-(dempseys--#2) jennifer-crusie 3.92 0312932782 9780312932787 eng 448 16644 665 7/11/2004 st.-martin's-paperbacks
33732,Anyone-But-You,Jennifer-Crusie,3.8,037377138X,9780373771387,eng,283,17677,872,11/21/2006,HQN-Books,33732 anyone-but-you jennifer-crusie 3.8 037377138x 9780373771387 eng 283 17677 872 11/21/2006 hqn-books
33734,Getting-Rid-of-Bradley,Jennifer-Crusie,3.71,1551668653,9781551668659,eng,248,12528,596,10/25/2001,MIRA,33734 getting-rid-of-bradley jennifer-crusie 3.71 1551668653 9781551668659 eng 248 12528 596 10/25/2001 mira
33735,What-The-Lady-Wants,Jennifer-Crusie,3.64,155166951X,9781551669519,eng,256,5707,243,10/25/2002,MIRA,33735 what-the-lady-wants jennifer-crusie 3.64 155166951x 9781551669519 eng 256 5707 243 10/25/2002 mira
33737,Manhunting,Jennifer-Crusie,3.77,0373772513,9780373772513,eng,328,13317,697,1/30/2007,HQN,33737 manhunting jennifer-crusie 3.77 0373772513 9780373772513 eng 328 13317 697 1/30/2007 hqn
33744,The-Unfortunate-Miss-Fortunes,Jennifer-Crusie/Eileen-Dreyer/Anne-Stuart,3.48,031294098X,9780312940980,eng,391,3252,233,9/10/2007,St.-Martin's-Paperbacks,33744 the-unfortunate-miss-fortunes jennifer-crusie/eileen-dreyer/anne-stuart 3.48 031294098x 9780312940980 eng 391 3252 233 9/10/2007 st.-martin's-paperbacks
33747,La-falsificadora,Jennifer-Crusie/Marina-Mariasch,3.92,9500426544,9789500426541,spa,420,18,1,9/1/2005,Planeta-Publishing,33747 la-falsificadora jennifer-crusie/marina-mariasch 3.92 9500426544 9789500426541 spa 420 18 1 9/1/2005 planeta-publishing
33751,Die-Naschkatzen,Jennifer-Crusie,3.94,3442448964,9783442448968,ger,480,15,1,4/1/2001,Goldmann-Verlag,33751 die-naschkatzen jennifer-crusie 3.94 3442448964 9783442448968 ger 480 15 1 4/1/2001 goldmann-verlag
33753,Coffee-at-Luke's:-An-Unauthorized-Gilmore-Girls-Gabfest,Jennifer-Crusie/Leah-Wilson/Gregory-Stevenson,3.55,1933771178,9781933771175,eng,197,926,140,4/10/2007,Smart-Pop,33753 coffee-at-luke's:-an-unauthorized-gilmore-girls-gabfest jennifer-crusie/leah-wilson/gregory-stevenson 3.55 1933771178 9781933771175 eng 197 926 140 4/10/2007 smart-pop
33762,Bueno-en-la-Cama,Jennifer-Weiner/Eduardo-García-Murillo,3.72,849561863X,9788495618634,spa,415,4,0,6/1/2003,Umbriel,33762 bueno-en-la-cama jennifer-weiner/eduardo-garcía-murillo 3.72 849561863x 9788495618634 spa 415 4 0 6/1/2003 umbriel
33768,Behaving-Like-Adults,Anna-Maxted,3.54,0060096683,9780060096687,eng,400,2729,105,8/3/2004,William-Morrow-Paperbacks,33768 behaving-like-adults anna-maxted 3.54 0060096683 9780060096687 eng 400 2729 105 8/3/2004 william-morrow-paperbacks
33771,Over-100-Truly-Astonishing-Sex-Tips,Anna-Maxted,3.44,1858689104,9781858689104,eng,128,9,0,1/1/2000,Carlton-Publishing-Group,33771 over-100-truly-astonishing-sex-tips anna-maxted 3.44 1858689104 9781858689104 eng 128 9 0 1/1/2000 carlton-publishing-group
33773,How-to-Seduce-Your-Dream-Man,Anna-Maxted,3.89,0722539010,9780722539019,eng,224,9,2,5/2/2000,HarperCollins-Publishers-Ltd,33773 how-to-seduce-your-dream-man anna-maxted 3.89 0722539010 9780722539019 eng 224 9 2 5/2/2000 harpercollins-publishers-ltd
33774,Running-in-Heels,Anna-Maxted,3.53,0060988258,9780060988258,eng,432,5826,207,5/28/2002,William-Morrow-Paperbacks,33774 running-in-heels anna-maxted 3.53 0060988258 9780060988258 eng 432 5826 207 5/28/2002 william-morrow-paperbacks
33775,Kopfüber-ins-Glück,Anna-Maxted,3.54,3442454085,9783442454082,ger,512,0,0,2/1/2003,Goldmann,33775 kopfüber-ins-glück anna-maxted 3.54 3442454085 9783442454082 ger 512 0 0 2/1/2003 goldmann
33777,Venice:-Tales-of-the-City,Michelle-Lovric,3.68,034911899X,9780349118994,eng,464,34,3,1/20/2005,Abacus,33777 venice:-tales-of-the-city michelle-lovric 3.68 034911899x 9780349118994 eng 464 34 3 1/20/2005 abacus
33795,Caucasia,Danzy-Senna,4.03,1573227161,9781573227162,eng,413,6206,599,2/1/1999,Riverhead-Books,33795 caucasia danzy-senna 4.03 1573227161 9781573227162 eng 413 6206 599 2/1/1999 riverhead-books
33807,The-Talbot-Odyssey,Nelson-DeMille,3.85,0446358584,9780446358583,eng,544,4874,154,7/1/1991,Grand-Central-Publishing,33807 the-talbot-odyssey nelson-demille 3.85 0446358584 9780446358583 eng 544 4874 154 7/1/1991 grand-central-publishing
33808,The-Lion's-Game-(John-Corey--#2),Nelson-DeMille,4.19,0446679097,9780446679091,eng,720,26514,1008,1/1/2002,Grand-Central-Publishing,33808 the-lion's-game-(john-corey--#2) nelson-demille 4.19 0446679097 9780446679091 eng 720 26514 1008 1/1/2002 grand-central-publishing
33809,Word-of-Honor,Nelson-DeMille,4.17,0446674826,9780446674829,eng,880,8296,275,9/1/1998,Grand-Central-Publishing,33809 word-of-honor nelson-demille 4.17 0446674826 9780446674829 eng 880 8296 275 9/1/1998 grand-central-publishing
33810,Plum-Island-(John-Corey--#1),Nelson-DeMille,4.03,0446679089,9780446679084,eng,592,36285,1662,1/1/2002,Grand-Central-Publishing,33810 plum-island-(john-corey--#1) nelson-demille 4.03 0446679089 9780446679084 eng 592 36285 1662 1/1/2002 grand-central-publishing
33817,Spencerville,Nelson-DeMille,3.67,0751531243,9780751531244,eng,564,49,6,3/1/2008,Sphere,33817 spencerville nelson-demille 3.67 0751531243 9780751531244 eng 564 49 6 3/1/2008 sphere
33820,Up-Country,Nelson-DeMille,4.02,0446611913,9780446611916,eng,880,14537,702,4/1/2003,Vision,33820 up-country nelson-demille 4.02 0446611913 9780446611916 eng 880 14537 702 4/1/2003 vision
33821,Wolfsbrut.,Nelson-DeMille,3.85,3548253814,9783548253817,ger,470,2,1,4/1/2002,Ullstein,33821 wolfsbrut. nelson-demille 3.85 3548253814 9783548253817 ger 470 2 1 4/1/2002 ullstein
33824,The-Talbot-Odyssey,Nelson-DeMille,3.85,0751531200,9780751531206,eng,640,28,1,11/2/2000,Sphere,33824 the-talbot-odyssey nelson-demille 3.85 0751531200 9780751531206 eng 640 28 1 11/2/2000 sphere
33832,Night-Falls-Fast:-Understanding-Suicide,Kay-Redfield-Jamison,4.1,0375701478,9780375701474,eng,432,5382,224,10/10/2000,Vintage,33832 night-falls-fast:-understanding-suicide kay-redfield-jamison 4.1 0375701478 9780375701474 eng 432 5382 224 10/10/2000 vintage
33833,Before-Night-Falls,Reinaldo-Arenas/Dolores-M.-Koch,4.17,1852428082,9781852428082,eng,317,3158,252,6/15/2001,Serpents-Tail,33833 before-night-falls reinaldo-arenas/dolores-m.-koch 4.17 1852428082 9781852428082 eng 317 3158 252 6/15/2001 serpents-tail
33835,When-True-Night-Falls-(The-Coldfire-Trilogy--#2),C.S.-Friedman,4.14,0756403162,9780756403164,en-US,560,8188,139,10/4/2005,DAW,33835 when-true-night-falls-(the-coldfire-trilogy--#2) c.s.-friedman 4.14 0756403162 9780756403164 en-us 560 8188 139 10/4/2005 daw
33836,Nightfall,Anne-Stuart,3.87,0451404750,9780451404756,eng,416,981,106,3/1/1995,Onyx,33836 nightfall anne-stuart 3.87 0451404750 9780451404756 eng 416 981 106 3/1/1995 onyx
33837,When-Night-Falls,Linda--Anderson,3.44,0743411471,9780743411479,eng,436,41,3,10/1/2000,Pocket-Books,33837 when-night-falls linda--anderson 3.44 0743411471 9780743411479 eng 436 41 3 10/1/2000 pocket-books
33838,Before-Night-Falls,Keith-Gray,3.39,1842991248,9781842991244,eng,74,23,6,9/1/2007,Barrington-Stoke,33838 before-night-falls keith-gray 3.39 1842991248 9781842991244 eng 74 23 6 9/1/2007 barrington-stoke
33853,Where-the-Broken-Heart-Still-Beats:-The-Story-of-Cynthia-Ann-Parker,Carolyn-Meyer,3.7,0152956026,9780152956028,eng,208,642,80,10/15/1992,HMH-Books-for-Young-Readers,33853 where-the-broken-heart-still-beats:-the-story-of-cynthia-ann-parker carolyn-meyer 3.7 0152956026 9780152956028 eng 208 642 80 10/15/1992 hmh-books-for-young-readers
33868,In-Cahootz:-Sequel-to-Hoodwinked,Quentin-Carter,4.47,0977880435,9780977880430,eng,243,499,11,10/1/2006,Triple-Crown-Publications,33868 in-cahootz:-sequel-to-hoodwinked quentin-carter 4.47 0977880435 9780977880430 eng 243 499 11 10/1/2006 triple-crown-publications
33869,Earned-Value-Project-Management,Quentin-W.-Fleming/Joel-M.-Koppelman,3.77,1930699891,9781930699892,en-GB,232,66,7,6/30/2006,Project-Management-Institute,33869 earned-value-project-management quentin-w.-fleming/joel-m.-koppelman 3.77 1930699891 9781930699892 en-gb 232 66 7 6/30/2006 project-management-institute
33871,Quintessential-Tarantino,Edwin-Page,3.25,0714531162,9780714531168,eng,352,50,3,10/1/2005,Marion-Boyars-Publishers-Ltd,33871 quintessential-tarantino edwin-page 3.25 0714531162 9780714531168 eng 352 50 3 10/1/2005 marion-boyars-publishers-ltd
33873,The-Foundations-of-Modern-Political-Thought:-Volume-One:-The-Renaissance,Quentin-Skinner,4.36,0521220238,9780521220231,eng,332,12,2,2/15/1979,Cambridge-University-Press,33873 the-foundations-of-modern-political-thought:-volume-one:-the-renaissance quentin-skinner 4.36 0521220238 9780521220231 eng 332 12 2 2/15/1979 cambridge-university-press
33874,Tara-Road,Maeve-Binchy,3.9,0752864777,9780752864778,eng,656,44,6,3/2/2006,Orion-(an-Imprint-of-The-Orion-Publishing-Group-Ltd-),33874 tara-road maeve-binchy 3.9 0752864777 9780752864778 eng 656 44 6 3/2/2006 orion-(an-imprint-of-the-orion-publishing-group-ltd-)
33876,On-the-Road-to-Tara,Aljean-Harmetz,4.0,0810936844,9780810936843,eng,224,29,2,9/1/1996,Harry-N.-Abrams,33876 on-the-road-to-tara aljean-harmetz 4.0 0810936844 9780810936843 eng 224 29 2 9/1/1996 harry-n.-abrams
33880,Selected-Stories,Andre-Dubus,4.28,0679767304,9780679767305,eng,476,2738,135,12/4/1995,Vintage,33880 selected-stories andre-dubus 4.28 0679767304 9780679767305 eng 476 2738 135 12/4/1995 vintage
33883,Broken-Vessels,Andre-Dubus,4.33,0879239484,9780879239480,eng,195,351,45,11/1/1992,David-R.-Godine-Publisher,33883 broken-vessels andre-dubus 4.33 0879239484 9780879239480 eng 195 351 45 11/1/1992 david-r.-godine-publisher
33888,In-the-Bedroom:-Seven-Stories,Andre-Dubus/Todd-Field,4.16,1400030773,9781400030774,eng,148,870,74,1/29/2002,Vintage,33888 in-the-bedroom:-seven-stories andre-dubus/todd-field 4.16 1400030773 9781400030774 eng 148 870 74 1/29/2002 vintage
33896,Thirteen-Moons,Charles-Frazier,3.69,0375509321,9780375509322,eng,422,10534,1578,10/3/2006,Random-House,33896 thirteen-moons charles-frazier 3.69 0375509321 9780375509322 eng 422 10534 1578 10/3/2006 random-house
33904,Swimming-Upstream:-Collaborative-Approaches-to-Watershed-Management,Paul-A.-Sabatier/Will-Focht/Mark-Lubell/Zev-Trachtenberg/Arnold-Vedlitz/Marty-Matlock,3.21,0262693194,9780262693196,eng,344,13,1,4/29/2005,The-MIT-Press,33904 swimming-upstream:-collaborative-approaches-to-watershed-management paul-a.-sabatier/will-focht/mark-lubell/zev-trachtenberg/arnold-vedlitz/marty-matlock 3.21 0262693194 9780262693196 eng 344 13 1 4/29/2005 the-mit-press
33906,Story-of-a-Girl,Sara-Zarr,3.66,0316014532,9780316014533,eng,192,15106,1558,1/10/2007,Little--Brown-Books-for-Young-Readers,33906 story-of-a-girl sara-zarr 3.66 0316014532 9780316014533 eng 192 15106 1558 1/10/2007 little--brown-books-for-young-readers
33914,"Approaches-to-Teaching-Atwood's-""the-Handmaid's-Tale""-and-Other-Works-(Approaches-to-Teaching-World-Literature)",Sharon-Rose-Wilson/Thomas-B.-Friedman/Shannon-Eileen-Hengen,3.75,0873527364,9780873527361,eng,215,8,0,1/1/1996,Modern-Language-Association-of-America,"33914 approaches-to-teaching-atwood's-""the-handmaid's-tale""-and-other-works-(approaches-to-teaching-world-literature) sharon-rose-wilson/thomas-b.-friedman/shannon-eileen-hengen 3.75 0873527364 9780873527361 eng 215 8 0 1/1/1996 modern-language-association-of-america"
33917,The-Namesake,Jhumpa-Lahiri,3.99,0618485228,9780618485222,eng,291,213178,10160,9/1/2004,Mariner-Books,33917 the-namesake jhumpa-lahiri 3.99 0618485228 9780618485222 eng 291 213178 10160 9/1/2004 mariner-books
33922,Becoming-a-Goddess-of-Inner-Poise:-Spirituality-for-the-Bridget-Jones-in-All-of-Us,Donna-Freitas,3.59,0787976288,9780787976286,eng,239,34,4,9/1/2004,Jossey-Bass,33922 becoming-a-goddess-of-inner-poise:-spirituality-for-the-bridget-jones-in-all-of-us donna-freitas 3.59 0787976288 9780787976286 eng 239 34 4 9/1/2004 jossey-bass
33928,Full-House:-The-Spread-of-Excellence-from-Plato-to-Darwin,Stephen-Jay-Gould,3.96,0609801406,9780609801406,eng,256,1630,84,9/16/1997,Three-Rivers-Press-(CA),33928 full-house:-the-spread-of-excellence-from-plato-to-darwin stephen-jay-gould 3.96 0609801406 9780609801406 eng 256 1630 84 9/16/1997 three-rivers-press-(ca)
33929,Eight-Little-Piggies:-Reflections-in-Natural-History,Stephen-Jay-Gould,4.09,0393311392,9780393311396,en-US,480,721,17,4/17/1994,W.W.-Norton-&-Company,33929 eight-little-piggies:-reflections-in-natural-history stephen-jay-gould 4.09 0393311392 9780393311396 en-us 480 721 17 4/17/1994 w.w.-norton-&-company
33931,Time's-Arrow--Time's-Cycle:-Myth-and-Metaphor-in-the-Discovery-of-Geological-Time,Stephen-Jay-Gould,3.92,0674891996,9780674891999,eng,240,321,19,1/1/1988,Harvard-University-Press,33931 time's-arrow--time's-cycle:-myth-and-metaphor-in-the-discovery-of-geological-time stephen-jay-gould 3.92 0674891996 9780674891999 eng 240 321 19 1/1/1988 harvard-university-press
33932,The-Hedgehog--the-Fox-&-the-Magister's-Pox:-Mending-the-Gap-Between-Science-&-the-Humanities,Stephen-Jay-Gould,3.63,1400051533,9781400051533,eng,288,397,29,3/23/2004,Three-Rivers-Press,33932 the-hedgehog--the-fox-&-the-magister's-pox:-mending-the-gap-between-science-&-the-humanities stephen-jay-gould 3.63 1400051533 9781400051533 eng 288 397 29 3/23/2004 three-rivers-press
33933,The-Panda's-Thumb:-More-Reflections-in-Natural-History,Stephen-Jay-Gould,4.11,0393308197,9780393308198,eng,343,5726,75,8/17/1992,W.-W.-Norton--Company,33933 the-panda's-thumb:-more-reflections-in-natural-history stephen-jay-gould 4.11 0393308197 9780393308198 eng 343 5726 75 8/17/1992 w.-w.-norton--company
